reference_driver_code,comparison_driver_code,team,year,race_name,session_name,session_kind,matched_gap_median_s,matched_gap_se_s,n_matched_pairs,weather_bucket,skip_reason
ALB,SAR,Williams,2023,Dutch Grand Prix,Race,race,,,0,,insufficient_matched_pairs
ALB,SAR,Williams,2023,Dutch Grand Prix,Qualifying,qualifying,0.6920000000000073,0.6439891461230777,3,dry,
ALB,SAR,Williams,2023,Dutch Grand Prix,Qualifying,qualifying,,,1,wet,insufficient_matched_pairs
ALO,STR,Aston Martin,2023,Dutch Grand Prix,Qualifying,qualifying,0.1669999999999945,0.3364560161474323,4,dry,
BOT,ZHO,Alfa Romeo,2023,Dutch Grand Prix,Qualifying,qualifying,-0.993000000000002,0.4787489100968491,4,dry,
GAS,OCO,Alpine,2023,Dutch Grand Prix,Qualifying,qualifying,1.2360000000000042,0.542569719475282,4,dry,
HAM,RUS,Mercedes,2023,Dutch Grand Prix,Qualifying,qualifying,,,2,dry,insufficient_matched_pairs
HAM,RUS,Mercedes,2023,Dutch Grand Prix,Qualifying,qualifying,,,1,wet,insufficient_matched_pairs
HUL,MAG,Haas F1 Team,2023,Dutch Grand Prix,Qualifying,qualifying,0.8964999999999961,0.4581662118788965,4,dry,
LAW,TSU,AlphaTauri,2023,Dutch Grand Prix,Qualifying,qualifying,-0.7929999999999922,0.9134609994814068,5,dry,
LAW,TSU,AlphaTauri,2023,Dutch Grand Prix,Qualifying,qualifying,,,1,wet,insufficient_matched_pairs
LEC,SAI,Ferrari,2023,Dutch Grand Prix,Qualifying,qualifying,0.6084999999999994,0.4950947312794672,4,dry,
LEC,SAI,Ferrari,2023,Dutch Grand Prix,Qualifying,qualifying,,,1,wet,insufficient_matched_pairs
NOR,PIA,McLaren,2023,Dutch Grand Prix,Qualifying,qualifying,0.0794999999999959,0.7179664816385967,6,dry,
NOR,PIA,McLaren,2023,Dutch Grand Prix,Qualifying,qualifying,,,1,wet,insufficient_matched_pairs
PER,VER,Red Bull Racing,2023,Dutch Grand Prix,Qualifying,qualifying,-1.1595000000000013,0.147386556187107,4,dry,
PER,VER,Red Bull Racing,2023,Dutch Grand Prix,Qualifying,qualifying,,,2,wet,insufficient_matched_pairs
ALB,SAR,Williams,2023,Italian Grand Prix,Race,race,0.4740000000000037,0.0662466015144351,41,dry,
ALO,STR,Aston Martin,2023,Italian Grand Prix,Race,race,0.4500000000000028,0.0824837256008049,41,dry,
BOT,ZHO,Alfa Romeo,2023,Italian Grand Prix,Race,race,-0.2630000000000052,0.0986182769092047,31,dry,
GAS,OCO,Alpine,2023,Italian Grand Prix,Race,race,0.0690000000000026,0.2453547727281875,27,dry,
HAM,RUS,Mercedes,2023,Italian Grand Prix,Race,race,-0.4590000000000032,0.1863192469198297,35,dry,
HUL,MAG,Haas F1 Team,2023,Italian Grand Prix,Race,race,0.3659999999999996,0.1946894124267187,26,dry,
LEC,SAI,Ferrari,2023,Italian Grand Prix,Race,race,0.046999999999997,0.0582838848244534,38,dry,
NOR,PIA,McLaren,2023,Italian Grand Prix,Race,race,-0.0135000000000005,0.0598839243904424,34,dry,
PER,VER,Red Bull Racing,2023,Italian Grand Prix,Race,race,-0.1495000000000033,0.0872446788634688,38,dry,
LAW,TSU,AlphaTauri,2023,Italian Grand Prix,Race,race,,,0,,missing_lap_time_data
ALB,SAR,Williams,2023,Italian Grand Prix,Qualifying,qualifying,0.671999999999997,0.373697343977578,5,dry,
BOT,ZHO,Alfa Romeo,2023,Italian Grand Prix,Qualifying,qualifying,0.1800000000000068,0.3989607443239383,3,dry,
HAM,RUS,Mercedes,2023,Italian Grand Prix,Qualifying,qualifying,-0.2674999999999912,0.1429273946375866,4,dry,
LAW,TSU,AlphaTauri,2023,Italian Grand Prix,Qualifying,qualifying,-0.1640000000000014,0.1168422718518045,5,dry,
LEC,SAI,Ferrari,2023,Italian Grand Prix,Qualifying,qualifying,-0.0670000000000072,0.0588602297450958,3,dry,
NOR,PIA,McLaren,2023,Italian Grand Prix,Qualifying,qualifying,-0.1110000000000042,0.1415930806377391,5,dry,
PER,VER,Red Bull Racing,2023,Italian Grand Prix,Qualifying,qualifying,-0.3404999999999987,0.0318059383049997,4,dry,
GAS,OCO,Alpine,2023,Italian Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
ALO,STR,Aston Martin,2023,Italian Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
HUL,MAG,Haas F1 Team,2023,Italian Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
ALB,SAR,Williams,2023,Singapore Grand Prix,Race,race,0.0960000000000036,0.2952523712380996,37,dry,
BOT,ZHO,Alfa Romeo,2023,Singapore Grand Prix,Race,race,-0.630500000000005,0.3893521993194138,18,dry,
GAS,OCO,Alpine,2023,Singapore Grand Prix,Race,race,-0.1530000000000058,0.0811531576341534,29,dry,
HAM,RUS,Mercedes,2023,Singapore Grand Prix,Race,race,0.1339999999999932,0.0989562936239907,42,dry,
HUL,MAG,Haas F1 Team,2023,Singapore Grand Prix,Race,race,-0.0254999999999938,0.0580674718843629,32,dry,
LEC,SAI,Ferrari,2023,Singapore Grand Prix,Race,race,-0.1949999999999931,0.1012661124440404,29,dry,
NOR,PIA,McLaren,2023,Singapore Grand Prix,Race,race,0.6839999999999975,0.0871830129598001,41,dry,
PER,VER,Red Bull Racing,2023,Singapore Grand Prix,Race,race,-0.3414999999999963,0.0735849284258778,34,dry,
LAW,TSU,AlphaTauri,2023,Singapore Grand Prix,Race,race,,,0,,missing_lap_time_data
ALO,STR,Aston Martin,2023,Singapore Grand Prix,Race,race,,,0,,missing_lap_time_data
BOT,ZHO,Alfa Romeo,2023,Singapore Grand Prix,Qualifying,qualifying,0.448999999999998,0.1723892153749145,3,dry,
GAS,OCO,Alpine,2023,Singapore Grand Prix,Qualifying,qualifying,-0.0009999999999905,0.12972660427166,3,dry,
HAM,RUS,Mercedes,2023,Singapore Grand Prix,Qualifying,qualifying,-0.2760000000000104,0.1131990867862876,3,dry,
HUL,MAG,Haas F1 Team,2023,Singapore Grand Prix,Qualifying,qualifying,-0.1779999999999972,0.032980140094315,3,dry,
LEC,SAI,Ferrari,2023,Singapore Grand Prix,Qualifying,qualifying,-0.2510000000000048,0.0758881849606144,3,dry,
PER,VER,Red Bull Racing,2023,Singapore Grand Prix,Qualifying,qualifying,0.2989999999999924,0.1306603571284116,3,dry,
LAW,TSU,AlphaTauri,2023,Singapore Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
ALO,STR,Aston Martin,2023,Singapore Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
NOR,PIA,McLaren,2023,Singapore Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
ALB,SAR,Williams,2023,Singapore Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
GAS,OCO,Alpine,2023,Japanese Grand Prix,Race,race,0.8049999999999926,0.2610385449348266,26,dry,
HAM,RUS,Mercedes,2023,Japanese Grand Prix,Race,race,-0.0619999999999976,0.1317232089602251,25,dry,
HUL,MAG,Haas F1 Team,2023,Japanese Grand Prix,Race,race,0.8400000000000034,0.1024885106429676,17,dry,
LAW,TSU,AlphaTauri,2023,Japanese Grand Prix,Race,race,-0.0700000000000073,0.1355489058638287,29,dry,
LEC,SAI,Ferrari,2023,Japanese Grand Prix,Race,race,-0.0649999999999977,0.0580132624286708,34,dry,
NOR,PIA,McLaren,2023,Japanese Grand Prix,Race,race,0.6454999999999984,0.0900529952289164,34,dry,
BOT,ZHO,Alfa Romeo,2023,Japanese Grand Prix,Race,race,,,0,,insufficient_matched_pairs
ALO,STR,Aston Martin,2023,Japanese Grand Prix,Race,race,,,0,,insufficient_matched_pairs
PER,VER,Red Bull Racing,2023,Japanese Grand Prix,Race,race,,,0,,insufficient_matched_pairs
ALB,SAR,Williams,2023,Japanese Grand Prix,Race,race,,,0,,insufficient_matched_pairs
GAS,OCO,Alpine,2023,Japanese Grand Prix,Qualifying,qualifying,0.0169999999999959,0.1118558715982811,4,dry,
HAM,RUS,Mercedes,2023,Japanese Grand Prix,Qualifying,qualifying,-0.0639999999999929,0.2633161912085008,3,dry,
LAW,TSU,AlphaTauri,2023,Japanese Grand Prix,Qualifying,qualifying,-0.4110000000000013,0.1647456954222504,4,dry,
LEC,SAI,Ferrari,2023,Japanese Grand Prix,Qualifying,qualifying,0.3079999999999927,0.2127174866557297,3,dry,
NOR,PIA,McLaren,2023,Japanese Grand Prix,Qualifying,qualifying,-0.0819999999999936,0.0515098636870407,3,dry,
PER,VER,Red Bull Racing,2023,Japanese Grand Prix,Qualifying,qualifying,-0.7730000000000103,0.3774062364393334,3,dry,
BOT,ZHO,Alfa Romeo,2023,Japanese Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
ALO,STR,Aston Martin,2023,Japanese Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
HUL,MAG,Haas F1 Team,2023,Japanese Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
ALB,SAR,Williams,2023,Japanese Grand Prix,Qualifying,qualifying,,,0,,missing_lap_time_data
ALB,SAR,Williams,2023,Qatar Grand Prix,Race,race,1.015499999999996,0.2134871156757679,22,dry,
ALO,STR,Aston Martin,2023,Qatar Grand Prix,Race,race,0.8780000000000001,0.173317776663872,27,dry,
BOT,ZHO,Alfa Romeo,2023,Qatar Grand Prix,Race,race,-0.1110000000000042,0.0926455697677863,29,dry,
GAS,OCO,Alpine,2023,Qatar Grand Prix,Race,race,0.1259999999999976,0.121463068315906,32,dry,
HUL,MAG,Haas F1 Team,2023,Qatar Grand Prix,Race,race,0.3520000000000038,0.1916878164796522,26,dry,
LAW,TSU,AlphaTauri,2023,Qatar Grand Prix,Race,race,-1.751499999999993,0.4372877199210392,30,dry,
NOR,PIA,McLaren,2023,Qatar Grand Prix,Race,race,0.0334999999999965,0.1405547881654209,34,dry,
PER,VER,Red Bull Racing,2023,Qatar Grand Prix,Race,race,0.2635000000000076,0.5612217612094219,30,dry,
LEC,SAI,Ferrari,2023,Qatar Grand Prix,Race,race,,,0,,missing_lap_time_data
HAM,RUS,Mercedes,2023,Qatar Grand Prix,Race,race,,,0,,missing_lap_time_data
ALB,SAR,Williams,2023,Qatar Grand Prix,Qualifying,qualifying,0.0715000000000003,0.2829731221469771,4,dry,
ALO,STR,Aston Martin,2023,Qatar Grand Prix,Qualifying,qualifying,1.212999999999994,0.1874885469334921,3,dry,
BOT,ZHO,Alfa Romeo,2023,Qatar Grand Prix,Qualifying,qualifying,1.4939999999999998,0.4892396417166376,3,dry,
GAS,OCO,Alpine,2023,Qatar Grand Prix,Qualifying,qualifying,0.4600000000000008,0.4527926950113633,4,dry,
HAM,RUS,Mercedes,2023,Qatar Grand Prix,Qualifying,qualifying,0.1089999999999946,0.2403571166567127,3,dry,
LAW,TSU,AlphaTauri,2023,Qatar Grand Prix,Qualifying,qualifying,-0.7439999999999998,0.2665994931817489,4,dry,
LEC,SAI,Ferrari,2023,Qatar Grand Prix,Qualifying,qualifying,0.4500000000000028,0.1633026937952935,5,dry,
NOR,PIA,McLaren,2023,Qatar Grand Prix,Qualifying,qualifying,0.3030000000000044,0.2660808877274257,4,dry,
PER,VER,Red Bull Racing,2023,Qatar Grand Prix,Qualifying,qualifying,-0.7920000000000016,0.2202460275433993,5,dry,
HUL,MAG,Haas F1 Team,2023,Qatar Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
ALB,SAR,Williams,2023,United States Grand Prix,Race,race,-0.066999999999993,0.087114073701307,39,dry,
ALO,STR,Aston Martin,2023,United States Grand Prix,Race,race,-1.531000000000006,0.1157030861651846,27,dry,
BOT,ZHO,Alfa Romeo,2023,United States Grand Prix,Race,race,0.0504999999999995,0.11964806591595,38,dry,
HAM,RUS,Mercedes,2023,United States Grand Prix,Race,race,0.3919999999999959,0.0839613343251612,39,dry,
HUL,MAG,Haas F1 Team,2023,United States Grand Prix,Race,race,0.3815000000000026,0.2027697442153773,36,dry,
LEC,SAI,Ferrari,2023,United States Grand Prix,Race,race,-0.5969999999999942,0.0858450171353412,31,dry,
PER,VER,Red Bull Racing,2023,United States Grand Prix,Race,race,-0.3289999999999935,0.1049128461213453,41,dry,
RIC,TSU,AlphaTauri,2023,United States Grand Prix,Race,race,-0.5259999999999962,0.1106406172125646,27,dry,
GAS,OCO,Alpine,2023,United States Grand Prix,Race,race,,,0,,insufficient_matched_pairs
NOR,PIA,McLaren,2023,United States Grand Prix,Race,race,,,0,,insufficient_matched_pairs
ALO,STR,Aston Martin,2023,United States Grand Prix,Qualifying,qualifying,0.3209999999999979,0.6290487735171792,3,dry,
BOT,ZHO,Alfa Romeo,2023,United States Grand Prix,Qualifying,qualifying,0.1689999999999969,0.2126789174152263,5,dry,
GAS,OCO,Alpine,2023,United States Grand Prix,Qualifying,qualifying,0.0219999999999984,0.1896132089280696,4,dry,
HAM,RUS,Mercedes,2023,United States Grand Prix,Qualifying,qualifying,0.2914999999999992,0.1852871084460703,4,dry,
LEC,SAI,Ferrari,2023,United States Grand Prix,Qualifying,qualifying,0.3215000000000074,0.0368732128187096,4,dry,
NOR,PIA,McLaren,2023,United States Grand Prix,Qualifying,qualifying,0.0559999999999973,0.3685746510782027,3,dry,
PER,VER,Red Bull Racing,2023,United States Grand Prix,Qualifying,qualifying,-0.4429999999999978,0.1149497463249907,3,dry,
RIC,TSU,AlphaTauri,2023,United States Grand Prix,Qualifying,qualifying,-0.3034999999999925,0.1365421055584697,4,dry,
HUL,MAG,Haas F1 Team,2023,United States Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
ALB,SAR,Williams,2023,United States Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
ALB,SAR,Williams,2023,Mexico City Grand Prix,Race,race,0.9780000000000086,0.1414059425787881,35,dry,
ALO,STR,Aston Martin,2023,Mexico City Grand Prix,Race,race,-0.277000000000001,0.1398278646863449,29,dry,
BOT,ZHO,Alfa Romeo,2023,Mexico City Grand Prix,Race,race,0.073999999999998,0.0635656454012349,45,dry,
GAS,OCO,Alpine,2023,Mexico City Grand Prix,Race,race,-0.0450000000000017,0.5500186268562993,43,dry,
HAM,RUS,Mercedes,2023,Mexico City Grand Prix,Race,race,0.4200000000000017,0.0912256534306215,51,dry,
HUL,MAG,Haas F1 Team,2023,Mexico City Grand Prix,Race,race,0.284000000000006,0.1313473433442988,25,dry,
LEC,SAI,Ferrari,2023,Mexico City Grand Prix,Race,race,0.1370000000000004,0.0327274048280168,50,dry,
NOR,PIA,McLaren,2023,Mexico City Grand Prix,Race,race,0.5984999999999943,0.1618458627283444,38,dry,
RIC,TSU,AlphaTauri,2023,Mexico City Grand Prix,Race,race,0.6864999999999952,0.0730352952215445,38,dry,
PER,VER,Red Bull Racing,2023,Mexico City Grand Prix,Race,race,,,0,,teammate_dnf_no_matched_laps
BOT,ZHO,Alfa Romeo,2023,Mexico City Grand Prix,Qualifying,qualifying,0.4239999999999924,0.1953129328686305,3,dry,
HAM,RUS,Mercedes,2023,Mexico City Grand Prix,Qualifying,qualifying,0.0450000000000017,0.0698239956273335,4,dry,
LEC,SAI,Ferrari,2023,Mexico City Grand Prix,Qualifying,qualifying,-0.0124999999999957,0.2325262148411215,4,dry,
PER,VER,Red Bull Racing,2023,Mexico City Grand Prix,Qualifying,qualifying,-0.4989999999999952,0.1480808700104874,3,dry,
RIC,TSU,AlphaTauri,2023,Mexico City Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
GAS,OCO,Alpine,2023,Mexico City Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
ALO,STR,Aston Martin,2023,Mexico City Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
HUL,MAG,Haas F1 Team,2023,Mexico City Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
NOR,PIA,McLaren,2023,Mexico City Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
ALB,SAR,Williams,2023,Mexico City Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
ALO,STR,Aston Martin,2023,São Paulo Grand Prix,Race,race,0.0559999999999973,0.1662214419585118,49,dry,
BOT,ZHO,Alfa Romeo,2023,São Paulo Grand Prix,Race,race,0.0949999999999988,0.08467654035349,14,dry,
GAS,OCO,Alpine,2023,São Paulo Grand Prix,Race,race,0.6839999999999975,0.1404007392130518,46,dry,
HAM,RUS,Mercedes,2023,São Paulo Grand Prix,Race,race,0.2169999999999987,0.0818730986850292,41,dry,
NOR,PIA,McLaren,2023,São Paulo Grand Prix,Race,race,1.0849999999999935,0.3095446818054443,48,dry,
PER,VER,Red Bull Racing,2023,São Paulo Grand Prix,Race,race,-0.7169999999999987,0.0926013865543712,53,dry,
RIC,TSU,AlphaTauri,2023,São Paulo Grand Prix,Race,race,0.1650000000000062,0.0548496725840968,53,dry,
LEC,SAI,Ferrari,2023,São Paulo Grand Prix,Race,race,,,0,,missing_lap_time_data
HUL,MAG,Haas F1 Team,2023,São Paulo Grand Prix,Race,race,,,0,,missing_lap_time_data
ALB,SAR,Williams,2023,São Paulo Grand Prix,Race,race,,,0,,missing_lap_time_data
ALB,SAR,Williams,2023,São Paulo Grand Prix,Qualifying,qualifying,0.4140000000000015,0.2913866313747854,3,dry,
ALO,STR,Aston Martin,2023,São Paulo Grand Prix,Qualifying,qualifying,-0.2490000000000023,0.1475700196031907,4,dry,
BOT,ZHO,Alfa Romeo,2023,São Paulo Grand Prix,Qualifying,qualifying,0.3860000000000099,0.2582598140779287,3,dry,
GAS,OCO,Alpine,2023,São Paulo Grand Prix,Qualifying,qualifying,0.1905000000000001,0.1631942553361615,4,dry,
HAM,RUS,Mercedes,2023,São Paulo Grand Prix,Qualifying,qualifying,0.0519999999999925,0.2025910092477686,3,dry,
HUL,MAG,Haas F1 Team,2023,São Paulo Grand Prix,Qualifying,qualifying,0.0999999999999943,0.1376627208095974,5,dry,
LEC,SAI,Ferrari,2023,São Paulo Grand Prix,Qualifying,qualifying,0.0384999999999919,0.1283304482642476,4,dry,
PER,VER,Red Bull Racing,2023,São Paulo Grand Prix,Qualifying,qualifying,-0.1105000000000018,0.2375883523426973,4,dry,
RIC,TSU,AlphaTauri,2023,São Paulo Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
NOR,PIA,McLaren,2023,São Paulo Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
ALB,SAR,Williams,2023,Las Vegas Grand Prix,Race,race,0.0740000000000051,0.1057002400683201,24,dry,
ALO,STR,Aston Martin,2023,Las Vegas Grand Prix,Race,race,-0.5769999999999982,0.3189056297789446,25,dry,
BOT,ZHO,Alfa Romeo,2023,Las Vegas Grand Prix,Race,race,-1.7845000000000013,0.6054823243190619,22,dry,
GAS,OCO,Alpine,2023,Las Vegas Grand Prix,Race,race,-0.5640000000000072,0.2198457121281666,23,dry,
HAM,RUS,Mercedes,2023,Las Vegas Grand Prix,Race,race,-0.1800000000000068,0.5259886614481071,19,dry,
HUL,MAG,Haas F1 Team,2023,Las Vegas Grand Prix,Race,race,-0.0970000000000084,0.1870984546909678,25,dry,
LEC,SAI,Ferrari,2023,Las Vegas Grand Prix,Race,race,2.004000000000005,0.621898345151925,13,dry,
PER,VER,Red Bull Racing,2023,Las Vegas Grand Prix,Race,race,-0.4669999999999987,0.6409703143671341,17,dry,
RIC,TSU,AlphaTauri,2023,Las Vegas Grand Prix,Race,race,0.3879999999999981,0.2346522831206271,12,dry,
NOR,PIA,McLaren,2023,Las Vegas Grand Prix,Race,race,,,0,,insufficient_matched_pairs
ALB,SAR,Williams,2023,Las Vegas Grand Prix,Qualifying,qualifying,0.1450000000000102,0.0278143003921835,3,dry,
ALO,STR,Aston Martin,2023,Las Vegas Grand Prix,Qualifying,qualifying,0.786999999999999,0.1183836364595305,4,dry,
BOT,ZHO,Alfa Romeo,2023,Las Vegas Grand Prix,Qualifying,qualifying,0.5439999999999969,0.1138924591149221,3,dry,
HAM,RUS,Mercedes,2023,Las Vegas Grand Prix,Qualifying,qualifying,0.0330000000000012,0.2715284775380174,3,dry,
HUL,MAG,Haas F1 Team,2023,Las Vegas Grand Prix,Qualifying,qualifying,-0.4230000000000018,0.2836205936672342,5,dry,
LEC,SAI,Ferrari,2023,Las Vegas Grand Prix,Qualifying,qualifying,0.1120000000000018,0.1284578329680612,4,dry,
PER,VER,Red Bull Racing,2023,Las Vegas Grand Prix,Qualifying,qualifying,-0.3470000000000013,0.0246555640949636,4,dry,
RIC,TSU,AlphaTauri,2023,Las Vegas Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
GAS,OCO,Alpine,2023,Las Vegas Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
NOR,PIA,McLaren,2023,Las Vegas Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
ALB,SAR,Williams,2023,Abu Dhabi Grand Prix,Race,race,0.1709999999999993,0.0717417085644601,44,dry,
ALO,STR,Aston Martin,2023,Abu Dhabi Grand Prix,Race,race,0.7420000000000044,0.1139211107673998,40,dry,
BOT,ZHO,Alfa Romeo,2023,Abu Dhabi Grand Prix,Race,race,-0.38900000000001,0.1664264856750104,33,dry,
GAS,OCO,Alpine,2023,Abu Dhabi Grand Prix,Race,race,0.2090000000000031,0.1020272784923566,29,dry,
HAM,RUS,Mercedes,2023,Abu Dhabi Grand Prix,Race,race,-0.2680000000000007,0.0887676604473222,42,dry,
HUL,MAG,Haas F1 Team,2023,Abu Dhabi Grand Prix,Race,race,0.375,0.0949117872928199,32,dry,
LEC,SAI,Ferrari,2023,Abu Dhabi Grand Prix,Race,race,1.4960000000000022,0.0786290102379594,34,dry,
NOR,PIA,McLaren,2023,Abu Dhabi Grand Prix,Race,race,0.3069999999999879,0.0871336239601245,35,dry,
PER,VER,Red Bull Racing,2023,Abu Dhabi Grand Prix,Race,race,-0.179000000000002,0.0537691889624686,43,dry,
RIC,TSU,AlphaTauri,2023,Abu Dhabi Grand Prix,Race,race,-0.4639999999999986,0.1284454010856749,26,dry,
ALO,STR,Aston Martin,2023,Abu Dhabi Grand Prix,Qualifying,qualifying,0.0564999999999997,0.0995521387418575,4,dry,
GAS,OCO,Alpine,2023,Abu Dhabi Grand Prix,Qualifying,qualifying,0.0325000000000059,0.1467295716170969,4,dry,
HAM,RUS,Mercedes,2023,Abu Dhabi Grand Prix,Qualifying,qualifying,-0.2874999999999943,0.0737003363583177,4,dry,
NOR,PIA,McLaren,2023,Abu Dhabi Grand Prix,Qualifying,qualifying,0.1329999999999955,0.1914314753789628,3,dry,
PER,VER,Red Bull Racing,2023,Abu Dhabi Grand Prix,Qualifying,qualifying,-0.3760000000000048,0.1616747599472646,3,dry,
RIC,TSU,AlphaTauri,2023,Abu Dhabi Grand Prix,Qualifying,qualifying,-0.2049999999999983,0.0540194894574284,4,dry,
BOT,ZHO,Alfa Romeo,2023,Abu Dhabi Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
LEC,SAI,Ferrari,2023,Abu Dhabi Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
HUL,MAG,Haas F1 Team,2023,Abu Dhabi Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
ALB,SAR,Williams,2023,Abu Dhabi Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
ALB,SAR,Williams,2024,Bahrain Grand Prix,Race,race,-0.0614999999999952,0.2016256543802251,32,dry,
ALO,STR,Aston Martin,2024,Bahrain Grand Prix,Race,race,0.7084999999999937,0.1598090956455587,38,dry,
BOT,ZHO,Kick Sauber,2024,Bahrain Grand Prix,Race,race,-0.2555000000000049,0.0551555436016184,38,dry,
GAS,OCO,Alpine,2024,Bahrain Grand Prix,Race,race,0.045500000000004,0.0286353743543596,32,dry,
HAM,RUS,Mercedes,2024,Bahrain Grand Prix,Race,race,0.1230000000000046,0.088595385920524,41,dry,
HUL,MAG,Haas F1 Team,2024,Bahrain Grand Prix,Race,race,0.277000000000001,0.1829778281694292,39,dry,
LEC,SAI,Ferrari,2024,Bahrain Grand Prix,Race,race,-0.2609999999999957,0.0945235637028928,41,dry,
NOR,PIA,McLaren,2024,Bahrain Grand Prix,Race,race,0.0704999999999955,0.0437254111768252,42,dry,
PER,VER,Red Bull Racing,2024,Bahrain Grand Prix,Race,race,-0.4615000000000009,0.0908717628159425,38,dry,
RIC,TSU,RB,2024,Bahrain Grand Prix,Race,race,-0.3019999999999996,0.0875331408939182,30,dry,
